"Subject" "Activity" "variable" "avg"
"3018" "4" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.281543175326923
"3019" "9" "STANDING" "tBodyAccJerk-std-Y" -0.963849332888889
"3020" "9" "SITTING" "tBodyAccJerk-std-Y" -0.9567775448
"3021" "9" "LAYING" "tBodyAccJerk-std-Y" -0.9639966798
"3022" "9" "WALKING" "tBodyAccJerk-std-Y" -0.276929933846154
"3023" "9" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" -0.3094424725
"3024" "9" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.586147012244898
"3025" "10" "STANDING" "tBodyAccJerk-std-Y" -0.941328663409091
"3026" "10" "SITTING" "tBodyAccJerk-std-Y" -0.980756789814815
"3027" "10" "LAYING" "tBodyAccJerk-std-Y" -0.966930793448276
"3028" "10" "WALKING" "tBodyAccJerk-std-Y" 0.0750804952113207
"3029" "10" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" -0.105020355562895
"3030" "10" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.177803083425532
"3031" "12" "STANDING" "tBodyAccJerk-std-Y" -0.953203115409836
"3032" "12" "SITTING" "tBodyAccJerk-std-Y" -0.964047461568627
"3033" "12" "LAYING" "tBodyAccJerk-std-Y" -0.962639526833333
"3034" "12" "WALKING" "tBodyAccJerk-std-Y" -0.089404968585
"3035" "12" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" 0.0629216671304348
"3036" "12" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.311328991057692
"3037" "13" "STANDING" "tBodyAccJerk-std-Y" -0.977704172105263
"3038" "13" "SITTING" "tBodyAccJerk-std-Y" -0.984267557755102
"3039" "13" "LAYING" "tBodyAccJerk-std-Y" -0.980152342903226
"3040" "13" "WALKING" "tBodyAccJerk-std-Y" 0.0565488771722807
"3041" "13" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" -0.149027773519149
"3042" "13" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.323333932218182
"3043" "18" "STANDING" "tBodyAccJerk-std-Y" -0.975277836849315
"3044" "18" "SITTING" "tBodyAccJerk-std-Y" -0.984002717017544
"3045" "18" "LAYING" "tBodyAccJerk-std-Y" -0.985554339384615
"3046" "18" "WALKING" "tBodyAccJerk-std-Y" -0.320158763392857
"3047" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" -0.447033872545455
"3048" "18" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.56794063862069
"3049" "20" "STANDING" "tBodyAccJerk-std-Y" -0.935605650958904
"3050" "20" "SITTING" "tBodyAccJerk-std-Y" -0.970896863484848
"3051" "20" "LAYING" "tBodyAccJerk-std-Y" -0.977002606764706
"3052" "20" "WALKING" "tBodyAccJerk-std-Y" 0.244310894098039
"3053" "20" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" 0.289670966711111
"3054" "20" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.260789711588235
"3055" "24" "STANDING" "tBodyAccJerk-std-Y" -0.967745638695652
"3056" "24" "SITTING" "tBodyAccJerk-std-Y" -0.979573678088235
"3057" "24" "LAYING" "tBodyAccJerk-std-Y" -0.982430495
"3058" "24" "WALKING" "tBodyAccJerk-std-Y" -0.302220161206897
"3059" "24" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Y" -0.169291887741818
"3060" "24" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" -0.51522075220339
"3061" "1" "STANDING" "tBodyAccJerk-std-Z" -0.992251177358491
"3062" "1" "SITTING" "tBodyAccJerk-std-Z" -0.987910804468085
"3063" "1" "LAYING" "tBodyAccJerk-std-Z" -0.9548551108
"3064" "1" "WALKING" "tBodyAccJerk-std-Z" -0.502699788526316
"3065" "1" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.345735032326531
"3066" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.706593530943396
"3067" "3" "STANDING" "tBodyAccJerk-std-Z" -0.973059634918033
"3068" "3" "SITTING" "tBodyAccJerk-std-Z" -0.974661565961538
"3069" "3" "LAYING" "tBodyAccJerk-std-Z" -0.982093162903226
"3070" "3" "WALKING" "tBodyAccJerk-std-Z" -0.52948611637931
"3071" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.571735243061224
"3072" "3" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.708551711864407
"3073" "5" "STANDING" "tBodyAccJerk-std-Z" -0.963832118928571
"3074" "5" "SITTING" "tBodyAccJerk-std-Z" -0.973436529545455
"3075" "5" "LAYING" "tBodyAccJerk-std-Z" -0.985419368461538
"3076" "5" "WALKING" "tBodyAccJerk-std-Z" -0.612895318571429
"3077" "5" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.52265163787234
"3078" "5" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.63836903212766
"3079" "6" "STANDING" "tBodyAccJerk-std-Z" -0.967547241754386
"3080" "6" "SITTING" "tBodyAccJerk-std-Z" -0.958572952545454
"3081" "6" "LAYING" "tBodyAccJerk-std-Z" -0.959646055263158
"3082" "6" "WALKING" "tBodyAccJerk-std-Z" -0.575777466491228
"3083" "6" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.336817322270833
"3084" "6" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.560830688235294
"3085" "7" "STANDING" "tBodyAccJerk-std-Z" -0.972060053207547
"3086" "7" "SITTING" "tBodyAccJerk-std-Z" -0.972256472708333
"3087" "7" "LAYING" "tBodyAccJerk-std-Z" -0.972983064230769
"3088" "7" "WALKING" "tBodyAccJerk-std-Z" -0.149488514397895
"3089" "7" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.347107758021277
"3090" "7" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.60780843627451
"3091" "8" "STANDING" "tBodyAccJerk-std-Z" -0.982610899259259
"3092" "8" "SITTING" "tBodyAccJerk-std-Z" -0.985285807173913
"3093" "8" "LAYING" "tBodyAccJerk-std-Z" -0.96608757462963
"3094" "8" "WALKING" "tBodyAccJerk-std-Z" -0.383200596479167
"3095" "8" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.0135136269
"3096" "8" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.447518179097561
"3097" "11" "STANDING" "tBodyAccJerk-std-Z" -0.990132989574468
"3098" "11" "SITTING" "tBodyAccJerk-std-Z" -0.983441609622641
"3099" "11" "LAYING" "tBodyAccJerk-std-Z" -0.982111784210526
"3100" "11" "WALKING" "tBodyAccJerk-std-Z" -0.720654731186441
"3101" "11" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.579710482173913
"3102" "11" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.785359167222222
"3103" "14" "STANDING" "tBodyAccJerk-std-Z" -0.970766734
"3104" "14" "SITTING" "tBodyAccJerk-std-Z" -0.976133383518519
"3105" "14" "LAYING" "tBodyAccJerk-std-Z" -0.972431855490196
"3106" "14" "WALKING" "tBodyAccJerk-std-Z" -0.472791088644068
"3107" "14" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.133634060621778
"3108" "14" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.327868814314815
"3109" "15" "STANDING" "tBodyAccJerk-std-Z" -0.985301940754717
"3110" "15" "SITTING" "tBodyAccJerk-std-Z" -0.987011024745763
"3111" "15" "LAYING" "tBodyAccJerk-std-Z" -0.978402956527778
"3112" "15" "WALKING" "tBodyAccJerk-std-Z" -0.686268420555556
"3113" "15" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.404005582309524
"3114" "15" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.748809454166667
"3115" "16" "STANDING" "tBodyAccJerk-std-Z" -0.988073825641026
"3116" "16" "SITTING" "tBodyAccJerk-std-Z" -0.983487212898551
"3117" "16" "LAYING" "tBodyAccJerk-std-Z" -0.987644127
"3118" "16" "WALKING" "tBodyAccJerk-std-Z" -0.44025821745098
"3119" "16" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.303381582831915
"3120" "16" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.593411129607843
"3121" "17" "STANDING" "tBodyAccJerk-std-Z" -0.991217027307692
"3122" "17" "SITTING" "tBodyAccJerk-std-Z" -0.990529261875
"3123" "17" "LAYING" "tBodyAccJerk-std-Z" -0.98281300056338
"3124" "17" "WALKING" "tBodyAccJerk-std-Z" -0.534303311639344
"3125" "17" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.536331570652174
"3126" "17" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.657430836041667
"3127" "19" "STANDING" "tBodyAccJerk-std-Z" -0.986142491917808
"3128" "19" "SITTING" "tBodyAccJerk-std-Z" -0.986704740273973
"3129" "19" "LAYING" "tBodyAccJerk-std-Z" -0.988260181084337
"3130" "19" "WALKING" "tBodyAccJerk-std-Z" -0.179390497475
"3131" "19" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.0200111148717949
"3132" "19" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.4442822275
"3133" "21" "STANDING" "tBodyAccJerk-std-Z" -0.977915677191011
"3134" "21" "SITTING" "tBodyAccJerk-std-Z" -0.985823622941176
"3135" "21" "LAYING" "tBodyAccJerk-std-Z" -0.983977644222222
"3136" "21" "WALKING" "tBodyAccJerk-std-Z" -0.425142604807692
"3137" "21" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.246061882112444
"3138" "21" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.562052350212766
"3139" "22" "STANDING" "tBodyAccJerk-std-Z" -0.981478064920635
"3140" "22" "SITTING" "tBodyAccJerk-std-Z" -0.978928356290323
"3141" "22" "LAYING" "tBodyAccJerk-std-Z" -0.974527011944444
"3142" "22" "WALKING" "tBodyAccJerk-std-Z" -0.313155902608696
"3143" "22" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.477806646111111
"3144" "22" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.471703304761905
"3145" "23" "STANDING" "tBodyAccJerk-std-Z" -0.973595215441176
"3146" "23" "SITTING" "tBodyAccJerk-std-Z" -0.975978995
"3147" "23" "LAYING" "tBodyAccJerk-std-Z" -0.984663476666667
"3148" "23" "WALKING" "tBodyAccJerk-std-Z" -0.0293115056033898
"3149" "23" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" 0.0310157077775926
"3150" "23" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.408094020392157
"3151" "25" "STANDING" "tBodyAccJerk-std-Z" -0.987062685135135
"3152" "25" "SITTING" "tBodyAccJerk-std-Z" -0.988433153384615
"3153" "25" "LAYING" "tBodyAccJerk-std-Z" -0.96783552630137
"3154" "25" "WALKING" "tBodyAccJerk-std-Z" -0.675601403648649
"3155" "25" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.711494695517241
"3156" "25" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.812458372307692
"3157" "26" "STANDING" "tBodyAccJerk-std-Z" -0.986693448648649
"3158" "26" "SITTING" "tBodyAccJerk-std-Z" -0.99000871051282
"3159" "26" "LAYING" "tBodyAccJerk-std-Z" -0.989064628947368
"3160" "26" "WALKING" "tBodyAccJerk-std-Z" -0.397483516101695
"3161" "26" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.3793359516
"3162" "26" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.677995585454545
"3163" "27" "STANDING" "tBodyAccJerk-std-Z" -0.987354788
"3164" "27" "SITTING" "tBodyAccJerk-std-Z" -0.988904001571429
"3165" "27" "LAYING" "tBodyAccJerk-std-Z" -0.989685146621622
"3166" "27" "WALKING" "tBodyAccJerk-std-Z" -0.401188539824561
"3167" "27" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.409310918409091
"3168" "27" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.633722935098039
"3169" "28" "STANDING" "tBodyAccJerk-std-Z" -0.969765362025316
"3170" "28" "SITTING" "tBodyAccJerk-std-Z" -0.976327426666667
"3171" "28" "LAYING" "tBodyAccJerk-std-Z" -0.973071655875
"3172" "28" "WALKING" "tBodyAccJerk-std-Z" -0.537470471666667
"3173" "28" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.427053261304348
"3174" "28" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.637488941176471
"3175" "29" "STANDING" "tBodyAccJerk-std-Z" -0.990593859692308
"3176" "29" "SITTING" "tBodyAccJerk-std-Z" -0.990168733
"3177" "29" "LAYING" "tBodyAccJerk-std-Z" -0.993288313333333
"3178" "29" "WALKING" "tBodyAccJerk-std-Z" -0.461758009811321
"3179" "29" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.478764185
"3180" "29" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.678763766530612
"3181" "30" "STANDING" "tBodyAccJerk-std-Z" -0.968897316101695
"3182" "30" "SITTING" "tBodyAccJerk-std-Z" -0.988164381290323
"3183" "30" "LAYING" "tBodyAccJerk-std-Z" -0.979517896142857
"3184" "30" "WALKING" "tBodyAccJerk-std-Z" -0.521351855076923
"3185" "30" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.467070153387097
"3186" "30" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.761942025384615
"3187" "2" "STANDING" "tBodyAccJerk-std-Z" -0.982841446481482
"3188" "2" "SITTING" "tBodyAccJerk-std-Z" -0.98751821173913
"3189" "2" "LAYING" "tBodyAccJerk-std-Z" -0.988442014375
"3190" "2" "WALKING" "tBodyAccJerk-std-Z" -0.586090418983051
"3191" "2" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.340122023191489
"3192" "2" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.5737463525
"3193" "4" "STANDING" "tBodyAccJerk-std-Z" -0.973054201071429
"3194" "4" "SITTING" "tBodyAccJerk-std-Z" -0.9790387658
"3195" "4" "LAYING" "tBodyAccJerk-std-Z" -0.978511984259259
"3196" "4" "WALKING" "tBodyAccJerk-std-Z" -0.7513913825
"3197" "4" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.626646986888889
"3198" "4" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.726495311923077
"3199" "9" "STANDING" "tBodyAccJerk-std-Z" -0.970584264666667
"3200" "9" "SITTING" "tBodyAccJerk-std-Z" -0.9618894376
"3201" "9" "LAYING" "tBodyAccJerk-std-Z" -0.958562455
"3202" "9" "WALKING" "tBodyAccJerk-std-Z" -0.409764526153846
"3203" "9" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.359513362761905
"3204" "9" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.647296002040816
"3205" "10" "STANDING" "tBodyAccJerk-std-Z" -0.9764306
"3206" "10" "SITTING" "tBodyAccJerk-std-Z" -0.988255803703704
"3207" "10" "LAYING" "tBodyAccJerk-std-Z" -0.976256662586207
"3208" "10" "WALKING" "tBodyAccJerk-std-Z" -0.511662905849057
"3209" "10" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.318188417289474
"3210" "10" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.607520480212766
"3211" "12" "STANDING" "tBodyAccJerk-std-Z" -0.975556976885246
"3212" "12" "SITTING" "tBodyAccJerk-std-Z" -0.97911346627451
"3213" "12" "LAYING" "tBodyAccJerk-std-Z" -0.970629308166667
"3214" "12" "WALKING" "tBodyAccJerk-std-Z" -0.512276838
"3215" "12" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.498655793478261
"3216" "12" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.719336352692308
"3217" "13" "STANDING" "tBodyAccJerk-std-Z" -0.986926242631579
"3218" "13" "SITTING" "tBodyAccJerk-std-Z" -0.987612090204082
"3219" "13" "LAYING" "tBodyAccJerk-std-Z" -0.983070657419355
"3220" "13" "WALKING" "tBodyAccJerk-std-Z" -0.374633172105263
"3221" "13" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.31704660987234
"3222" "13" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.660921263636364
"3223" "18" "STANDING" "tBodyAccJerk-std-Z" -0.988455249452055
"3224" "18" "SITTING" "tBodyAccJerk-std-Z" -0.990153121754386
"3225" "18" "LAYING" "tBodyAccJerk-std-Z" -0.990660246153846
"3226" "18" "WALKING" "tBodyAccJerk-std-Z" -0.633325860714286
"3227" "18" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.651246664909091
"3228" "18" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.760829911206897
"3229" "20" "STANDING" "tBodyAccJerk-std-Z" -0.958936310958904
"3230" "20" "SITTING" "tBodyAccJerk-std-Z" -0.976522488787879
"3231" "20" "LAYING" "tBodyAccJerk-std-Z" -0.984989224117647
"3232" "20" "WALKING" "tBodyAccJerk-std-Z" -0.387664584313725
"3233" "20" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.381503405466667
"3234" "20" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.513641207058824
"3235" "24" "STANDING" "tBodyAccJerk-std-Z" -0.977716354927536
"3236" "24" "SITTING" "tBodyAccJerk-std-Z" -0.984662946764706
"3237" "24" "LAYING" "tBodyAccJerk-std-Z" -0.983087366805556
"3238" "24" "WALKING" "tBodyAccJerk-std-Z" -0.491189466034483
"3239" "24" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std-Z" -0.290239376563636
"3240" "24" "WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" -0.523807264237288
"3241" "1" "STANDING" "tBodyGyro-mean-X" -0.0239877347979245
"3242" "1" "SITTING" "tBodyGyro-mean-X" -0.045350056512766
"3243" "1" "LAYING" "tBodyGyro-mean-X" -0.016553093978
"3244" "1" "WALKING" "tBodyGyro-mean-X" -0.041830963526
"3245" "1" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0350781902989796
"3246" "1" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.050549379754717
"3247" "3" "STANDING" "tBodyGyro-mean-X" -0.0246626070770492
"3248" "3" "SITTING" "tBodyGyro-mean-X" -0.0385365204807692
"3249" "3" "LAYING" "tBodyGyro-mean-X" -0.0208170540330645
"3250" "3" "WALKING" "tBodyGyro-mean-X" -0.0256405192517241
"3251" "3" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.13157327645102
"3252" "3" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0721980309322034
"3253" "5" "STANDING" "tBodyGyro-mean-X" -0.0322711902673214
"3254" "5" "SITTING" "tBodyGyro-mean-X" -0.0422355209795455
"3255" "5" "LAYING" "tBodyGyro-mean-X" -0.0218935013501923
"3256" "5" "WALKING" "tBodyGyro-mean-X" -0.0488919896632143
"3257" "5" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.068294569906383
"3258" "5" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0395191121489362
"3259" "6" "STANDING" "tBodyGyro-mean-X" -0.028251913022807
"3260" "6" "SITTING" "tBodyGyro-mean-X" -0.0372442282830909
"3261" "6" "LAYING" "tBodyGyro-mean-X" -0.0079605026754386
"3262" "6" "WALKING" "tBodyGyro-mean-X" -0.025509618645614
"3263" "6" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0960837437708333
"3264" "6" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.0767406825588235
"3265" "7" "STANDING" "tBodyGyro-mean-X" -0.0291582212545283
"3266" "7" "SITTING" "tBodyGyro-mean-X" -0.04963797197125
"3267" "7" "LAYING" "tBodyGyro-mean-X" -0.00282641913096154
"3268" "7" "WALKING" "tBodyGyro-mean-X" 0.00228835208526316
"3269" "7" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.105409612961702
"3270" "7" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.138778108029412
"3271" "8" "STANDING" "tBodyGyro-mean-X" -0.0219671978203704
"3272" "8" "SITTING" "tBodyGyro-mean-X" -0.0547396987173913
"3273" "8" "LAYING" "tBodyGyro-mean-X" 0.00535361206851852
"3274" "8" "WALKING" "tBodyGyro-mean-X" 0.0235088228254167
"3275" "8" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.121189625973684
"3276" "8" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.19270447595122
"3277" "11" "STANDING" "tBodyGyro-mean-X" -0.0293141521489362
"3278" "11" "SITTING" "tBodyGyro-mean-X" -0.0399984915849057
"3279" "11" "LAYING" "tBodyGyro-mean-X" -0.0191743840136842
"3280" "11" "WALKING" "tBodyGyro-mean-X" -0.0426928995457627
"3281" "11" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.12506869905
"3282" "11" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.0820909701727778
"3283" "14" "STANDING" "tBodyGyro-mean-X" -0.0220886526891667
"3284" "14" "SITTING" "tBodyGyro-mean-X" -0.0440403326851852
"3285" "14" "LAYING" "tBodyGyro-mean-X" 0.00505221181607843
"3286" "14" "WALKING" "tBodyGyro-mean-X" -0.00347655062271186
"3287" "14" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0147079653333333
"3288" "14" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0813841685037037
"3289" "15" "STANDING" "tBodyGyro-mean-X" -0.0262433562254717
"3290" "15" "SITTING" "tBodyGyro-mean-X" -0.0377111130338983
"3291" "15" "LAYING" "tBodyGyro-mean-X" -0.0168300887791667
"3292" "15" "WALKING" "tBodyGyro-mean-X" -0.0554883847662963
"3293" "15" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.136618653071429
"3294" "15" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0903340029875
"3295" "16" "STANDING" "tBodyGyro-mean-X" -0.0299337294166667
"3296" "16" "SITTING" "tBodyGyro-mean-X" -0.0412014042275362
"3297" "16" "LAYING" "tBodyGyro-mean-X" -0.0161545406857143
"3298" "16" "WALKING" "tBodyGyro-mean-X" -0.0151721912792157
"3299" "16" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0225373369978723
"3300" "16" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0718408878078431
"3301" "17" "STANDING" "tBodyGyro-mean-X" -0.0269576937130769
"3302" "17" "SITTING" "tBodyGyro-mean-X" -0.042549159015625
"3303" "17" "LAYING" "tBodyGyro-mean-X" -0.0234756467113239
"3304" "17" "WALKING" "tBodyGyro-mean-X" -0.00922265519180328
"3305" "17" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" 0.0677728390673913
"3306" "17" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.0304250571395833
"3307" "19" "STANDING" "tBodyGyro-mean-X" -0.025090574020274
"3308" "19" "SITTING" "tBodyGyro-mean-X" -0.0214151280054795
"3309" "19" "LAYING" "tBodyGyro-mean-X" -0.0312072730559566
"3310" "19" "WALKING" "tBodyGyro-mean-X" -0.0274970979894231
"3311" "19" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.205775427307692
"3312" "19" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0388537087875
"3313" "21" "STANDING" "tBodyGyro-mean-X" -0.0191731896359551
"3314" "21" "SITTING" "tBodyGyro-mean-X" -0.0198712820612471
"3315" "21" "LAYING" "tBodyGyro-mean-X" -0.0305126188777778
"3316" "21" "WALKING" "tBodyGyro-mean-X" -0.0459323393842308
"3317" "21" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.126388023595556
"3318" "21" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.062608688893617
"3319" "22" "STANDING" "tBodyGyro-mean-X" -0.0275201762126984
"3320" "22" "SITTING" "tBodyGyro-mean-X" -0.0360430675032258
"3321" "22" "LAYING" "tBodyGyro-mean-X" -0.0208311371125
"3322" "22" "WALKING" "tBodyGyro-mean-X" 0.0007771571
"3323" "22" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0779611213138889
"3324" "22" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.13497880785381
"3325" "23" "STANDING" "tBodyGyro-mean-X" -0.0327397745133823
"3326" "23" "SITTING" "tBodyGyro-mean-X" -0.0472583464367647
"3327" "23" "LAYING" "tBodyGyro-mean-X" -0.0113399724663889
"3328" "23" "WALKING" "tBodyGyro-mean-X" -0.0631156870355932
"3329" "23" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0578230190203704
"3330" "23" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0957940245941176
"3331" "25" "STANDING" "tBodyGyro-mean-X" -0.0247946750959459
"3332" "25" "SITTING" "tBodyGyro-mean-X" -0.0352052091230769
"3333" "25" "LAYING" "tBodyGyro-mean-X" 0.00372723459589041
"3334" "25" "WALKING" "tBodyGyro-mean-X" -0.0156305378067568
"3335" "25" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" 0.00299112856551724
"3336" "25" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" 0.0556121923307692
"3337" "26" "STANDING" "tBodyGyro-mean-X" -0.0245345837959459
"3338" "26" "SITTING" "tBodyGyro-mean-X" -0.0370217449628205
"3339" "26" "LAYING" "tBodyGyro-mean-X" -0.0170656239526316
"3340" "26" "WALKING" "tBodyGyro-mean-X" -0.00334085938813559
"3341" "26" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.010752208236
"3342" "26" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.0247950825654545
"3343" "27" "STANDING" "tBodyGyro-mean-X" -0.026731653905
"3344" "27" "SITTING" "tBodyGyro-mean-X" -0.0371830822285714
"3345" "27" "LAYING" "tBodyGyro-mean-X" -0.0195427328781081
"3346" "27" "WALKING" "tBodyGyro-mean-X" -0.08558835714
"3347" "27" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.159826551905227
"3348" "27" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.0940344886803922
"3349" "28" "STANDING" "tBodyGyro-mean-X" -0.0253281543540506
"3350" "28" "SITTING" "tBodyGyro-mean-X" -0.0339018030166667
"3351" "28" "LAYING" "tBodyGyro-mean-X" -0.017367705735
"3352" "28" "WALKING" "tBodyGyro-mean-X" -0.105896207861111
"3353" "28" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.141096309502174
"3354" "28" "WALKING_UPSTAIRS" "tBodyGyro-mean-X" -0.129362970764706
"3355" "29" "STANDING" "tBodyGyro-mean-X" -0.0276075573307692
"3356" "29" "SITTING" "tBodyGyro-mean-X" -0.0379271112333333
"3357" "29" "LAYING" "tBodyGyro-mean-X" -0.0258281004782609
"3358" "29" "WALKING" "tBodyGyro-mean-X" -0.00795668167188679
"3359" "29" "WALKING_DOWNSTAIRS" "tBodyGyro-mean-X" -0.0374126070957292
